"Date / Time","Object Name","Object Value",
"10/19/2019 11:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3435 ",
"10/19/2019 11:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/19/2019 11:20:00 AM","OA-T.Trend - Present Value (Trend1)","62.24 ",
"10/19/2019 11:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 11:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.2058 ",
"10/19/2019 11:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.0243 ",
"10/19/2019 11:10:00 AM","OA-T.Trend - Present Value (Trend1)","61.7 ",
"10/19/2019 11:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 11:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.2058 ",
"10/19/2019 11:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/19/2019 11:00:00 AM","OA-T.Trend - Present Value (Trend1)","60.8 ",
"10/19/2019 11:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 11:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.2058 ",
"10/19/2019 11:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/19/2019 10:50:00 AM","OA-T.Trend - Present Value (Trend1)","60.26 ",
"10/19/2019 10:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 10:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.2058 ",
"10/19/2019 10:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 10:40:00 AM","OA-T.Trend - Present Value (Trend1)","60.08 ",
"10/19/2019 10:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 10:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 10:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 10:30:00 AM","OA-T.Trend - Present Value (Trend1)","59.36 ",
"10/19/2019 10:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 10:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 10:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 10:20:00 AM","OA-T.Trend - Present Value (Trend1)","58.82 ",
"10/19/2019 10:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 10:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 10:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/19/2019 10:10:00 AM","OA-T.Trend - Present Value (Trend1)","58.1 ",
"10/19/2019 10:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 10:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 10:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","133.1384 ",
"10/19/2019 10:00:00 AM","OA-T.Trend - Present Value (Trend1)","57.38 ",
"10/19/2019 10:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 10:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 10:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 09:50:00 AM","OA-T.Trend - Present Value (Trend1)","56.84 ",
"10/19/2019 09:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 09:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 09:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/19/2019 09:40:00 AM","OA-T.Trend - Present Value (Trend1)","56.3 ",
"10/19/2019 09:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 09:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1484 ",
"10/19/2019 09:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","134.9252 ",
"10/19/2019 09:30:00 AM","OA-T.Trend - Present Value (Trend1)","55.4 ",
"10/19/2019 09:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 09:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 09:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 09:20:00 AM","OA-T.Trend - Present Value (Trend1)","54.32 ",
"10/19/2019 09:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 09:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1484 ",
"10/19/2019 09:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 09:10:00 AM","OA-T.Trend - Present Value (Trend1)","53.78 ",
"10/19/2019 09:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 09:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1484 ",
"10/19/2019 09:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 09:00:00 AM","OA-T.Trend - Present Value (Trend1)","53.42 ",
"10/19/2019 09:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 09:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 09:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 08:50:00 AM","OA-T.Trend - Present Value (Trend1)","52.7 ",
"10/19/2019 08:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 08:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 08:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 08:40:00 AM","OA-T.Trend - Present Value (Trend1)","52.34 ",
"10/19/2019 08:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 08:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 08:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 08:30:00 AM","OA-T.Trend - Present Value (Trend1)","51.98 ",
"10/19/2019 08:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 08:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 08:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 08:20:00 AM","OA-T.Trend - Present Value (Trend1)","51.26 ",
"10/19/2019 08:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 08:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 08:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 08:10:00 AM","OA-T.Trend - Present Value (Trend1)","50 ",
"10/19/2019 08:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 08:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 08:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 08:00:00 AM","OA-T.Trend - Present Value (Trend1)","49.82 ",
"10/19/2019 08:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 08:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 08:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 07:50:00 AM","OA-T.Trend - Present Value (Trend1)","49.64 ",
"10/19/2019 07:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 07:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1484 ",
"10/19/2019 07:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 07:40:00 AM","OA-T.Trend - Present Value (Trend1)","49.46 ",
"10/19/2019 07:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 07:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1484 ",
"10/19/2019 07:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 07:30:00 AM","OA-T.Trend - Present Value (Trend1)","49.1 ",
"10/19/2019 07:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 07:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2574 ",
"10/19/2019 07:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 07:20:00 AM","OA-T.Trend - Present Value (Trend1)","49.28 ",
"10/19/2019 07:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 07:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1175 ",
"10/19/2019 07:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 07:10:00 AM","OA-T.Trend - Present Value (Trend1)","49.46 ",
"10/19/2019 07:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 07:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2574 ",
"10/19/2019 07:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 07:00:00 AM","OA-T.Trend - Present Value (Trend1)","48.92 ",
"10/19/2019 07:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 07:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2574 ",
"10/19/2019 07:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 06:50:00 AM","OA-T.Trend - Present Value (Trend1)","49.28 ",
"10/19/2019 06:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 06:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/19/2019 06:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 06:40:00 AM","OA-T.Trend - Present Value (Trend1)","49.46 ",
"10/19/2019 06:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 06:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 06:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 06:30:00 AM","OA-T.Trend - Present Value (Trend1)","49.1 ",
"10/19/2019 06:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 06:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 06:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 06:20:00 AM","OA-T.Trend - Present Value (Trend1)","48.74 ",
"10/19/2019 06:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 06:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 06:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 06:10:00 AM","OA-T.Trend - Present Value (Trend1)","49.1 ",
"10/19/2019 06:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 06:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 06:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 06:00:00 AM","OA-T.Trend - Present Value (Trend1)","48.92 ",
"10/19/2019 06:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 06:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 06:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 05:50:00 AM","OA-T.Trend - Present Value (Trend1)","48.92 ",
"10/19/2019 05:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 05:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 05:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 05:40:00 AM","OA-T.Trend - Present Value (Trend1)","48.92 ",
"10/19/2019 05:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 05:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 05:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 05:30:00 AM","OA-T.Trend - Present Value (Trend1)","49.1 ",
"10/19/2019 05:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 05:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 05:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 05:20:00 AM","OA-T.Trend - Present Value (Trend1)","48.74 ",
"10/19/2019 05:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 05:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 05:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 05:10:00 AM","OA-T.Trend - Present Value (Trend1)","49.1 ",
"10/19/2019 05:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 05:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 05:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 05:00:00 AM","OA-T.Trend - Present Value (Trend1)","49.1 ",
"10/19/2019 05:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 05:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 05:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 04:50:00 AM","OA-T.Trend - Present Value (Trend1)","49.28 ",
"10/19/2019 04:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 04:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 04:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 04:40:00 AM","OA-T.Trend - Present Value (Trend1)","49.28 ",
"10/19/2019 04:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 04:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 04:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 04:30:00 AM","OA-T.Trend - Present Value (Trend1)","48.38 ",
"10/19/2019 04:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 04:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 04:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 04:20:00 AM","OA-T.Trend - Present Value (Trend1)","48.38 ",
"10/19/2019 04:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 04:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 04:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 04:10:00 AM","OA-T.Trend - Present Value (Trend1)","48.56 ",
"10/19/2019 04:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 04:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 04:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 04:00:00 AM","OA-T.Trend - Present Value (Trend1)","49.1 ",
"10/19/2019 04:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 04:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 04:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 03:50:00 AM","OA-T.Trend - Present Value (Trend1)","49.28 ",
"10/19/2019 03:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 03:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 03:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 03:40:00 AM","OA-T.Trend - Present Value (Trend1)","49.46 ",
"10/19/2019 03:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 03:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 03:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 03:30:00 AM","OA-T.Trend - Present Value (Trend1)","50 ",
"10/19/2019 03:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 03:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 03:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 03:20:00 AM","OA-T.Trend - Present Value (Trend1)","50 ",
"10/19/2019 03:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 03:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 03:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 03:10:00 AM","OA-T.Trend - Present Value (Trend1)","50 ",
"10/19/2019 03:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 03:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 03:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 03:00:00 AM","OA-T.Trend - Present Value (Trend1)","50.18 ",
"10/19/2019 03:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 03:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 03:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 02:50:00 AM","OA-T.Trend - Present Value (Trend1)","50.54 ",
"10/19/2019 02:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","144.918 ",
"10/19/2019 02:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","146.4787 ",
"10/19/2019 02:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 02:40:00 AM","OA-T.Trend - Present Value (Trend1)","51.08 ",
"10/19/2019 02:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 02:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 02:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 02:30:00 AM","OA-T.Trend - Present Value (Trend1)","50.54 ",
"10/19/2019 02:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 02:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","143.0623 ",
"10/19/2019 02:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 02:20:00 AM","OA-T.Trend - Present Value (Trend1)","49.82 ",
"10/19/2019 02:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 02:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 02:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 02:10:00 AM","OA-T.Trend - Present Value (Trend1)","50.36 ",
"10/19/2019 02:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 02:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 02:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 02:00:00 AM","OA-T.Trend - Present Value (Trend1)","51.26 ",
"10/19/2019 02:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 02:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 02:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 01:50:00 AM","OA-T.Trend - Present Value (Trend1)","51.08 ",
"10/19/2019 01:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 01:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 01:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 01:40:00 AM","OA-T.Trend - Present Value (Trend1)","51.26 ",
"10/19/2019 01:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 01:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 01:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 01:30:00 AM","OA-T.Trend - Present Value (Trend1)","51.62 ",
"10/19/2019 01:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 01:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 01:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 01:20:00 AM","OA-T.Trend - Present Value (Trend1)","51.62 ",
"10/19/2019 01:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 01:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 01:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 01:10:00 AM","OA-T.Trend - Present Value (Trend1)","51.8 ",
"10/19/2019 01:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 01:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 01:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 01:00:00 AM","OA-T.Trend - Present Value (Trend1)","51.26 ",
"10/19/2019 01:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 01:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 01:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 12:50:00 AM","OA-T.Trend - Present Value (Trend1)","51.26 ",
"10/19/2019 12:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 12:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.1749 ",
"10/19/2019 12:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","137.7285 ",
"10/19/2019 12:40:00 AM","OA-T.Trend - Present Value (Trend1)","51.8 ",
"10/19/2019 12:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 12:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 12:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 12:30:00 AM","OA-T.Trend - Present Value (Trend1)","51.44 ",
"10/19/2019 12:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 12:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 12:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 12:20:00 AM","OA-T.Trend - Present Value (Trend1)","51.26 ",
"10/19/2019 12:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 12:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","143.0623 ",
"10/19/2019 12:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","136.7748 ",
"10/19/2019 12:10:00 AM","OA-T.Trend - Present Value (Trend1)","51.44 ",
"10/19/2019 12:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 12:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 12:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/19/2019 12:00:00 AM","OA-T.Trend - Present Value (Trend1)","52.16 ",
"10/19/2019 12:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/19/2019 12:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/19/2019 12:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/18/2019 11:50:00 PM","OA-T.Trend - Present Value (Trend1)","51.8 ",
"10/18/2019 11:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/18/2019 11:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/18/2019 11:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/18/2019 11:40:00 PM","OA-T.Trend - Present Value (Trend1)","52.52 ",
"10/18/2019 11:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/18/2019 11:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.3118 ",
"10/18/2019 11:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/18/2019 11:30:00 PM","OA-T.Trend - Present Value (Trend1)","53.06 ",
"10/18/2019 11:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/18/2019 11:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/18/2019 11:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","135.8419 ",
"10/18/2019 11:20:00 PM","OA-T.Trend - Present Value (Trend1)","52.52 ",
